,Dataset.Name,X,dataset.index,ID,Species,Treatment,Patients,Cells,Platform,Pri...Meta,PMID,major.cts,minor.cts,endo.ist,folder_size,ISCVAM_simple,pipeline_interactively,pipeline_without_targets_HPC,pipeline_without_targets_Mac,Number_of_cells,gse_only,cancer.type,glioma.in.gaby,notes,running.time.job.array,JobID,outputFile.name,dataset.name,numb.of.cells,running.time,JobName,Partition,Account,AllocCPUS,State,ExitCode,Elapsed,MaxRSS,MaxVMSize,ReqMem,TotalCPU,file.size,date.modification,time.modification,file.name,State_h5,in_df_name,name,path
178,SKCM_GSE72056,32,32,T010078,Human,,19.0,"4,645",Smart-seq2,Metastatic,27124452.0,"B, CD4Tconv, CD8Tex, Endothelial, Fibroblasts, Malignant, Mono/Macro, Tprolif","B, CD4Tn, CD8Tex, Endothelial, Fibroblasts, Malignant, Monocyte, Tfh, Th1, Tprolif",True,166.0,,,,,4645,GSE72056,SKCM,False,,,7588105_32,array_7588105_32.out,SKCM_GSE72056,found,not_complete,array,ychen-sha+,ychen-rw,12.0,FAILED,1:00,0:00:17,,,24000M,00:14.7,,,,,,False,,
179,SS_GSE131309_10X,67,67,T020172,Human,,3.0,"9,205",10x Genomics,Primary,33495604.0,"Endothelial, Fibroblasts, Malignant, Mono/Macro","Endothelial, Fibroblasts, Malignant, Mono/Macro",True,212.2,,,,,9205,GSE131309,SS,False,,,7589680_67,array_7589680_67.out,SS_GSE131309_10X,9205,28.8158146897952,array,ychen-sha+,ychen-rw,12.0,COMPLETED,0:00,0:28:53,,,24000M,29:00.4,75M,6-Aug,15:52,SS_GSE131309_10X.pipeline.h5,COMPLETED,True,SS_GSE131309_10X.pipeline,/uufs/chpc.utah.edu/common/home/ychen-group1/ISCVAM_complied_h5/iscvam_complied_h5/SS_GSE131309_10X.pipeline.h5
180,SS_GSE131309_Smartseq2,54,54,T020173,Human,,12.0,"7,109",Smart-seq2,Primary,33495604.0,"B, CD8T, CD8Tex, Endothelial, Epithelial, Fibroblasts, Malignant, Mast, Mono/Macro","B, CD8Tcm, CD8Tex, CD8Tn, cDC1, Endothelial, Epithelial, Fibroblasts, M1, Malignant, Mast",True,240.7,,,,,7109,GSE131309,SS,False,,,7589664_54,array_7589664_54.out,SS_GSE131309_Smartseq2,7109,31.1489599863688,array,ychen-sha+,ychen-rw,12.0,COMPLETED,0:00,0:31:13,,,24000M,31:16.9,147M,6-Aug,15:52,SS_GSE131309_Smartseq2.pipeline.h5,COMPLETED,True,SS_GSE131309_Smartseq2.pipeline,/uufs/chpc.utah.edu/common/home/ychen-group1/ISCVAM_complied_h5/iscvam_complied_h5/SS_GSE131309_Smartseq2.pipeline.h5
181,STAD_GSE134520,152,152,T010079,Human,,13.0,"41,554",10x Genomics,Primary,31067475.0,"CD8T, DC, Fibroblasts, Gland mucous, Malignant, Mast, Myofibroblasts, Pit mucous, Plasma","CD8Tcm, cDC2, Fibroblasts, Gland mucous, Malignant, Mast, Myofibroblasts, Pit mucous, Plasma",False,476.2,,,,,41554,GSE134520,STAD,False,,,7594808_152,array_7594808_152.out,STAD_GSE134520,41554,3.2533743124538,array,redwood-s+,owner-gue+,12.0,COMPLETED,0:00,3:15:24,,,125G,3:16:45,176M,6-Aug,15:52,STAD_GSE134520.pipeline.h5,COMPLETED,True,STAD_GSE134520.pipeline,/uufs/chpc.utah.edu/common/home/ychen-group1/ISCVAM_complied_h5/iscvam_complied_h5/STAD_GSE134520.pipeline.h5
182,STAD_GSE167297,119,119,T020182,Human,,5.0,"22,464",10x Genomics,Primary,34385296.0,"B, CD8T, DC, Endothelial, Epithelial, Fibroblasts, Mast, Mono/Macro, Plasma","B, CD8T, DC, Endothelial, Epithelial, Fibroblasts, Mast, Mono/Macro, Plasma",True,244.5,,,,,22464,GSE167297,STAD,False,,,7592414_119,array_7592414_119.out,STAD_GSE167297,22464,48.7856554309527,array,ychen-sha+,ychen-rw,12.0,COMPLETED,0:00,0:48:50,,,24000M,49:04.8,101M,6-Aug,15:52,STAD_GSE167297.pipeline.h5,COMPLETED,True,STAD_GSE167297.pipeline,/uufs/chpc.utah.edu/common/home/ychen-group1/ISCVAM_complied_h5/iscvam_complied_h5/STAD_GSE167297.pipeline.h5
183,THCA_GSE148673,116,116,T020183,Human,,5.0,"19,407",10x Genomics,Primary,33462507.0,"B, CD4Tconv, CD8T, CD8Tex, DC, Endothelial, Fibroblasts, Malignant, Mono.Macro, Neutrophils, Tprolif","B, CD4Tconv, CD8T, CD8Tex, DC, Endothelial, Fibroblasts, Malignant, Mono.Macro, Neutrophils, Tprolif",True,411.3,,,,,19407,GSE148673,THCA,False,,,7592414_116,array_7592414_116.out,THCA_GSE148673,19407,not_complete,array,ychen-sha+,ychen-rw,12.0,FAILED,9:00,0:48:34,,,24000M,48:33.5,157M,16-Aug,17:00,THCA_GSE148673.pipeline.h5,COMPLETED,True,THCA_GSE148673.pipeline,/uufs/chpc.utah.edu/common/home/ychen-group1/ISCVAM_complied_h5/THCA_GSE148673.pipeline.h5
184,THCA_GSE154763,41,41,T020184,Human,,10.0,"5,312",10x Genomics,Primary,33545035.0,"DC, Mast, Mono/Macro, pDC","DC, Mast, Mono/Macro, pDC",False,105.2,,,,,5312,GSE154763,THCA,False,,,7588117_41,array_7588117_41.out,THCA_GSE154763,5312,15.151912132899,array,ychen-sha+,ychen-rw,12.0,COMPLETED,0:00,0:15:13,,,24000M,15:14.1,46M,6-Aug,15:52,THCA_GSE154763.pipeline.h5,COMPLETED,True,THCA_GSE154763.pipeline,/uufs/chpc.utah.edu/common/home/ychen-group1/ISCVAM_complied_h5/iscvam_complied_h5/THCA_GSE154763.pipeline.h5
185,THCA_GSE163203,3,3,T020185,Human,,8.0,"1,561",Microwell-seq,Primary,34805166.0,"Epithelial, Fibroblasts, Mono/Macro, pDC, Plasma","Epithelial, Fibroblasts, Mono/Macro, pDC, Plasma",False,15.6,,,,,1561,GSE163203,THCA,False,,,7587715_3,array_7587715_3.out,THCA_GSE163203,1561,5.94517129262288,array,ychen-sha+,ychen-rw,12.0,COMPLETED,0:00,0:06:00,,,24000M,05:57.4,11M,6-Aug,15:52,THCA_GSE163203.pipeline.h5,COMPLETED,True,THCA_GSE163203.pipeline,/uufs/chpc.utah.edu/common/home/ychen-group1/ISCVAM_complied_h5/iscvam_complied_h5/THCA_GSE163203.pipeline.h5
186,UCEC_GSE139555,97,97,T010080,Human,,3.0,"12,758",10x Genomics,Primary,32103181.0,"CD4Tconv, CD8T, CD8Tex, Fibroblasts, Tprolif, Treg","CD4Teff, CD8Tcm, CD8Teff, CD8Tem, CD8Tex, Fibroblasts, Others, Th1, Th17, Tprolif, Treg",False,91.8,,,,,12758,GSE139555,UCEC,False,,,7589715_97,array_7589715_97.out,UCEC_GSE139555,12758,28.1081665277481,array,ychen-sha+,ychen-rw,12.0,COMPLETED,0:00,0:28:11,,,24000M,28:09.9,35M,6-Aug,15:52,UCEC_GSE139555.pipeline.h5,COMPLETED,True,UCEC_GSE139555.pipeline,/uufs/chpc.utah.edu/common/home/ychen-group1/ISCVAM_complied_h5/iscvam_complied_h5/UCEC_GSE139555.pipeline.h5
187,UCEC_GSE154763,65,65,T020186,Human,,9.0,"8,808",10x Genomics,Primary,33545035.0,"DC, Mast, Mono/Macro, pDC","DC, Mast, Mono/Macro, pDC",False,159.1,,,,,8808,GSE154763,UCEC,False,,,7589680_65,array_7589680_65.out,UCEC_GSE154763,8808,20.5758077025414,array,ychen-sha+,ychen-rw,12.0,COMPLETED,0:00,0:20:39,,,24000M,20:42.9,63M,6-Aug,15:52,UCEC_GSE154763.pipeline.h5,COMPLETED,True,UCEC_GSE154763.pipeline,/uufs/chpc.utah.edu/common/home/ychen-group1/ISCVAM_complied_h5/iscvam_complied_h5/UCEC_GSE154763.pipeline.h5
188,UVM_GSE138433,96,96,T020187,Human,,6.0,"12,682",10x Genomics,Primary,33462406.0,"CD8T, Endothelial, Malignant, Mono/Macro","CD8T, Endothelial, Malignant, Mono/Macro",True,224.6,,,,,12682,GSE138433,UVM,False,,,7589715_96,array_7589715_96.out,UVM_GSE138433,12682,46.6675748984019,array,ychen-sha+,ychen-rw,12.0,COMPLETED,0:00,0:46:45,,,24000M,46:48.8,85M,6-Aug,15:52,UVM_GSE138433.pipeline.h5,COMPLETED,True,UVM_GSE138433.pipeline,/uufs/chpc.utah.edu/common/home/ychen-group1/ISCVAM_complied_h5/iscvam_complied_h5/UVM_GSE138433.pipeline.h5
189,UVM_GSE139829,183,181,T010081,Human,,11.0,"103,703",10x Genomics,"Primary, Metastatic",31980621.0,"B, CD4Tconv, CD8T, CD8Tex, Endothelial, Malignant, Mono/Macro, Plasma","B, CD8Tcm, CD8Tex, Endothelial, M1, Malignant, Monocyte, Plasma, Th1",True,1940.9,,,,,103703,GSE139829,UVM,False,,,,,,,,,,,,,,,,,,,623M,14-Aug,18:08,UVM_GSE139829.pipeline.h5,COMPLETED,True,UVM_GSE139829.pipeline,/uufs/chpc.utah.edu/common/home/ychen-group1/ISCVAM_complied_h5/UVM_GSE139829.pipeline.h5
190,UVM_GSE160883,99,99,T020188,Human,,6.0,"12,977",inDrop,Primary,34518527.0,"CD8T, Malignant, Mono/Macro, Photoreceptor","CD8T, Malignant, Mono/Macro, Photoreceptor",False,124.6,,,,,12977,GSE160883,UVM,False,,,7589715_99,array_7589715_99.out,UVM_GSE160883,12977,43.3631037433942,array,ychen-sha+,ychen-rw,12.0,COMPLETED,0:00,0:43:27,,,24000M,43:29.8,46M,6-Aug,15:52,UVM_GSE160883.pipeline.h5,COMPLETED,True,UVM_GSE160883.pipeline,/uufs/chpc.utah.edu/common/home/ychen-group1/ISCVAM_complied_h5/iscvam_complied_h5/UVM_GSE160883.pipeline.h5
191,UVM_GSE169609,113,113,T020189,Human,,2.0,"17,524",10x Genomics,Primary,33811047.0,"B, CD8T","B, CD8T",False,166.0,,,,,17524,GSE169609,UVM,False,,,7592414_113,array_7592414_113.out,UVM_GSE169609,17524,38.5203100283941,array,ychen-sha+,ychen-rw,12.0,COMPLETED,0:00,0:38:35,,,24000M,38:42.1,55M,6-Aug,15:52,UVM_GSE169609.pipeline.h5,COMPLETED,True,UVM_GSE169609.pipeline,/uufs/chpc.utah.edu/common/home/ychen-group1/ISCVAM_complied_h5/iscvam_complied_h5/UVM_GSE169609.pipeline.h5
